what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506926881548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506926885873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1506926885926
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506926888241
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506926888351
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506926888370
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1506926902754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506926902859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506926904146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506926909708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506926954350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506926958648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927197222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927198431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927202653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927203612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927241940
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927242590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927243718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927244515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927249560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927250420
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927258076
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506927260393
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506927260430
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506927262403
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1506927263380
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1506927263605
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1506927263821
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1506927263906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1506927264018
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1506927264169
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1506927264642
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506927266849
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506927266959
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506927266997
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506927268049
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506927274358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927275127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927275521
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506927277193
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1506927280938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927281060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927283479
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927286325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927286945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927287292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927299350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927300205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927303412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927304169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927376994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927377409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927381019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927381400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927390999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506927391761
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932091585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932093251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932122596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932126803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932128031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932129447
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932133630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932134637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932163669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932164201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932164686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506932169402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506933772621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506933775754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506933788063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506933788725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934211463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934212422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934212938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934213542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934218452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934219612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934225713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934230503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934237935
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934238210
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934238301
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506934240084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934243329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934261473
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934261486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934261488
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934261689
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934261746
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934263850
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506934281414
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934282127
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934284990
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1506934286118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934286195
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934289152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934292052
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1506934295667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934312116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934314874
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934319855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506934339992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934341354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934349040
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934349750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934378602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934380578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934381751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934385947
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506934389214
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934389689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934398233
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506934402865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934403234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934403835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934405058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934409738
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934411668
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506934411704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934412577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934414716
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934415364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934416441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934421980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934424168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934424716
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934428482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934433821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934434659
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506934452694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934453094
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934454748
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934455117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934455710
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934458707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934460703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934461534
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934462389
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1506934468495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934468981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934473030
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506934475297
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934475422
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1506934475445
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1506934476310
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1506934481836
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934483320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934483615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934485882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934486467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934488783
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934490669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934493119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934494434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934502973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934506409
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934517301
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934520409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934523000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1506934523682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1506934525844
